TituloReview,Ciudad,Clasificacion_Subjetividad,TotalFrases,FrasesSubjetivas,FrasesObjetivas,ClasificacionPorFrases,EsMixta,PorcentajeSubjetivo,PorcentajeObjetivo
"Recomendable Yo recomiendo ampliamente visitar, nosotros venimos desde que era novio de mi esposa y nos encanta venir. Los niños se divierten muchísimo.",Puebla,Subjetiva,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
"Paseo por los sapos Un lugar bonito para chacharías, ambiente colorido, Artesanias y antigüedades, un clásico de la ciudad de Puebla, sin duda lugar para visitar.",Puebla,Mixta,2,1,1,Mixta,True,50.0,50.0
"Our fave part of Maz Hubby and I stayed for six fabulous weeks in Old Maz and loved every moment. The place oozes history out of every brick. We loved wandering the streets in Centro Historico at night. It was so pretty all lit up at night, especially around the plaza.",Mazatlan,Subjetiva,4,3,1,Mixta,True,75.0,25.0
"Imperdible Parada básica para todas las personas que visitan Puebla, sabores, colores y tradición poblana en un solo lugar.",Puebla,Subjetiva,1,1,0,Subjetivo,False,100.0,0.0
"Un municipio lleno de bendiciones Vivir y vacacionar en este maravilloso destino cambia la vida de cualquiera. un incomparable paisaje donde la naturaleza, la paz y el grato trato de sus habitantes hacen de este destino uno de los mejores en Nayarit y en México. Recomiendo en especial hospedarse en la Marina de Nuevo Vallarta. Marina Banderas, hotel boutique & suites.",Puerto Vallarta,Subjetiva,5,4,1,Mixta,True,80.0,20.0
Uno de los museos imprescindibles del mundo. Increíbles exposiciones muy bien diseñadas para cubrir la evolución de las civilizaciones en el México precolonial. Grite al departamento de seguridad. Mi esposa olvidó su riñonera (con objetos de valor) en el baño. Descubrimos esto unas horas después. La seguridad era accesible y manejaba la situación de forma rápida y profesional y pudimos recuperarlo al día siguiente (intacto). -Muchas gracias.,CDMX,Mixta,7,2,5,Mixta,True,28.57142857142857,71.42857142857143
"Great place to visit!! This place is wonderful, the architecture is perfect; great experience for believers 🙌. If you want to buy souvenirs, go to the mercado next to it as the prices are 50% cheaper than inside the basílica!!",CDMX,Mixta,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
"Una experiencia hermosa y santa. Me siento muy agradecido de haber podido visitar esta hermosa iglesia y ofrecer una donación de diezmos. No he dejado de pensar en mi experiencia. Había puesto todo el dinero en efectivo que llevaba en la caja de donaciones en el frente de la iglesia. A una cuadra de distancia, pasé junto a una señora, que estaba apoyada en un rincón sentada en la calle sosteniendo una taza. Ella me miró a los ojos y mi corazón se hundió. No tenía nada que poner en su taza. Estoy tan enojado conmigo mismo por no volver, o encontrar un cajero automático o algo que hacer para ayudarla. Si te diriges en esa dirección, tenla en mente y en tu corazón y guarda algo para ella. Te prometo que alegrará tu día. No te la puedes perder, probablemente tenga más de 90 años y pese alrededor de 60 libras. Sus ojos están nublados, pero puede mirar fijamente a tu corazón y alma. No hagas lo que hice yo, te arrepentirás profundamente. Gracias.",Mazatlan,Subjetiva,14,10,4,Mixta,True,71.42857142857143,28.57142857142857
"Small, Beautiful Beach We had a wonderful experience at Playa Las Gemelas today. We wanted to go to a beach outside of PV proper and Yelapa seemed too far for two women traveling here for our first time. It was a Tuesday in November so it was quiet, which was welcomed. It seemed more locals, either from nearby towns or the condos on the beach. But the water was clean and clear with mild waves, the shells were gorgeous and the water temperature couldn't be beat. We Uber'd there instead of the bus. You're dropped on the side of the highway to take very steep and unkempt stairs down to the water (not handicap friendly), which opens up onto the beach. There, vendors make food, rent tables and chairs and have other fun things to look at / buy. You won't be disappointed.",Puerto Vallarta,Mixta,10,3,7,Mixta,True,30.0,70.0
"Pintoresco Excelente lugar para pasear, comprar dulces y Talavera. También puedes visitar sus famosas iglesias.",Puebla,Mixta,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
"Mind blowing! It’s a MUST stop for any art lover, when visiting Mexico City.Excellent collection of Riveira and Sikeiros. And all of that in a beautiful space.",CDMX,Subjetiva,4,4,0,Subjetivo,False,100.0,0.0
"Excelente Buena vista para fotos … excelente para pasar en familia, amigos o pareja.. muy recomendable, nos la pasamos muy bien..",Puebla,Subjetiva,4,3,1,Mixta,True,75.0,25.0
"No pierdas la oportunidad de visitar este museo si estás en Puebla Vaya, qué museo increíble. Lo más destacado de mi estancia en Puebla. El edificio en sí es increíblemente hermoso y la historia contada en todo el museo es clara y fascinante y visualmente impresionante. No pierdas la oportunidad de visitar este museo si estás en Puebla. (Mi única pequeña decepción es que no había una tienda de libros o regalos.)",Puebla,Mixta,6,6,0,Subjetivo,False,100.0,0.0
Colorido y hermoso El zócalo de puebla es hermoso!! Muy pintoresco y colorido. Con muchas artesanías que comprar y dulces deliciosos. Fue una bonita tarde recorriendo sus calles y disfrutando.,Puebla,Subjetiva,5,5,0,Subjetivo,False,100.0,0.0
"Mediocre It’s about $65 for a family of 4, which isn’t bad but the aquarium is kind of small and not much to see. It’s looks big as the restaurant and dolphin area takes up most of the space. It was fun seeing the dolphins and touching stingrays and starfish but that’s about it. We were there for about an hr to hr 1/2.",Cancun,Mixta,5,2,3,Mixta,True,40.0,60.0
"HUYE, NO LOS USES!!! ¡¡HUYAN!! Cinco de nosotros esperamos más de dos horas para subir al ferry, luego nos dijeron que se rompió y tuvimos que conducir al centro para tomar un barco diferente. No tuvimos tiempo de hacerlo, así que tratamos de recuperar nuestro dinero, pero se negaron. Ahora estoy disputando el cargo de $ 150 usd con Visa. ¡NO USE el ferry Ultramar!",Cancun,Subjetiva,6,2,4,Mixta,True,33.33333333333333,66.66666666666666
"Ocupado y bullicioso Mucha emoción en esta playa. Tiene restaurantes y música. Si prefiere un lugar tranquilo, puede caminar hacia el sur y encontrar algunos lugares privados. Nos encantan las playas más tranquilas que tienen afloramientos rocosos para bucear.",Puerto Vallarta,Mixta,5,2,3,Mixta,True,40.0,60.0
"Malecón lo tiene todo!!! Una manera perfecta de entrar en tus pasos. Ve temprano antes de que haga demasiado calor. Bares son muchos, con un personal maravilloso. La vista es increíble a lo largo del Malecón.",Puerto Vallarta,Mixta,5,4,1,Mixta,True,80.0,20.0
"El mejor museo de México arquitectónicamente Tengo el placer de conocer muchos museos a lo largo y ancho de México y este me parece el más espectacular arquitectónicamente. Obra del arquitecto japonés Toyoo Ito, es un deleite y una visita obligada en Puebla",Puebla,Subjetiva,3,3,0,Subjetivo,False,100.0,0.0
Fue buena y definitivamente regresaría Me gustó bastante la atención que me dieron al entrar muy amable y muy agradable una de las mejores atenciones que podría recibir,Puebla,Subjetiva,2,2,0,Subjetivo,False,100.0,0.0
"Visita casi indispensable. El tour inicia desde el hotel, salen la lanchas en la playa, a media mañana y regresan con horario a convenir o hasta las 5 pm, como la isla está muy cerca de la zona dorada de Mazatlán y sale de la playa el traslado dura pocos minutos. El oleaje es calmado en la playa de la isla, rocas lisas y pequeñas esporádicamente en la arena y en el mar. Pueden rentar sillas con sombrillas (vale la pena los 250 pesos). Ahí venden pescado o mariscos que preparan al momento. Es muy relajante estar en la playa, viendo de frente la playa de Mazatlán y viendo esporádicamente que saltan cardumen de peces (quizás porque huyen de otros peces más grandes). Hay actividades acuáticas opcionales con costo adicional. Un paseo casi obligado al visitar Mazatlán.",Mazatlan,Mixta,8,3,5,Mixta,True,37.5,62.5
"Hermoso lugar Un lugar muy pintoresco en Puebla para unas fotos geniales, lleno de historia y cultura, en un entorno súper tranquilo y amigable",Puebla,Subjetiva,2,2,0,Subjetivo,False,100.0,0.0
"Uno de los mejores museos de México e increíble, sin costo. Tenía mis dudas sobre las colecciones del Museo, pero sólo entrar a la primera sala, tales dudas se disiparon. Las réplicas de algunas obras y las originales que están en los 5 pisos del museo, son una de las mejores colecciones que hemos visto en el mundo. En uno de los pisos se muestran objetos antiguos de uso diario como teléfonos (no sorprende), pianos, relojes de bolsillo y de mesa, etc. Super recomendable este museo, que debe ser uno de los mejores de México.",CDMX,Mixta,5,3,2,Mixta,True,60.0,40.0
Actividad de Jet Sky Súper recomendable con el amigo Bryan muy amable y súper atento con el tour de jet Sky muchas gracias y volveré…………………..,Cancun,Subjetiva,4,3,1,Mixta,True,75.0,25.0
"Honestidad, diversión, relajación, entretenimiento y gran propiedad y mano de obra hábil. Encontramos esta playa cerca de la Zona Romántica llamada #lacarreta. Top bar sin el hash tag llamado La Carreta (restaurante/bar)¡Adjunto fotos del personal y del jefe llamado Romi! Top people y se convirtió en nuestro bar favorito a lo largo de toda la playa. ¡Visita este lugar! No te arrepentirás de la comodidad, la cálida bienvenida y las tristes despedidas, pero sabiendo que volverás.",Puerto Vallarta,Mixta,7,3,4,Mixta,True,42.857142857142854,57.14285714285714
"viaje en catamaran no sólo mazatlan kayak megalodon son los unicos proveedores de servicio de traslado. nos acercamos a donde ellos se encontraban ubicados y me abordaron otros proveedores, donde el costo del servicio para 4 personas fue menor al de megalodon en un 50%.",Mazatlan,Mixta,3,0,3,Objetivo,False,0.0,100.0
"Muy interesante “Es un lugar bonito y significativo que refleja la vida y obra de Frida Kahlo, además de mostrar aspectos importantes de su historia personal y artística. Sin embargo, no cuenta con algunas de sus pinturas más famosas, lo que podría decepcionar a ciertos visitantes.”",CDMX,Mixta,3,1,2,Mixta,True,33.33333333333333,66.66666666666666
"CONOCIENDO MICHIN Me encantó el área de pingüinos Flexibilidad de horario sugiero mayor tolerancia de acceso y salida, cómo foránea batalle con los traslados.",CDMX,Mixta,3,3,0,Subjetivo,False,100.0,0.0
Tranquilidad y belleza Perfecta opción para parejas y niños ya que la marea es baja. Es muy fácil llegar incluso hay transporte público que te cobra 10 pesos y lo puedes tomar en cualquier parte del malecón o zona dorada.,Mazatlan,Mixta,3,3,0,Subjetivo,False,100.0,0.0
"Lo bueno y lo malo de San Pancho y Sayulita Nos encanta esta área y visitamos 3 o 4 veces al año mientras decidimos si queremos tener una casa aquí. Por el momento es una relación de amor/odio. Nos encanta casi todo lo local/ No nos gustan los extranjeros, los hippies, los yoguis que empiezan a cambiar de lugar.Cuando vengas a México, por favor considera el país que estás visitando. Por favor, no intentes americanizarlo. Disfruta de su cultura local, escucha su música en lugar del rap disco a todo volumen, no seas detestable. Nuestros amigos mexicanos que visitamos aquí dicen que los lugareños están comenzando a no preocuparse por los visitantes extranjeros porque están cambiando su cultura. Recuerda, eres un visitante. Tener respeto. Como mexicoamericano, perdóname por decir: si crees en el privilegio de los blancos, déjalo atrás. ¡Cuando fueres haz lo que vieres!Como otro publicado aquí, hay mucha música alta proveniente del Polo Club, el Polo Spa y algunos restaurantes. El ritmo de rap continuo y ensordecedor es horrible e irrespetuoso no solo para los invitados sino también para los residentes cercanos.La razón por la que todos venimos aquí es por su encanto: bueno y no tan bueno. Por favor, mantenlo así. Y por favor, recuerda tu higiene personal. Muchos de los lugareños se quejan de que los “hippies americanos apestan”. Presta atención a la forma en que te miran. Si es con desdén, toma nota de tu apariencia, de tu comportamiento, de tu cabello.Por favor, no sean feos extranjeros. Eres un visitante, por favor recuerda esto y deja México con su orgullosa cultura y ambiente.",Puerto Vallarta,Subjetiva,22,14,8,Mixta,True,63.63636363636363,36.36363636363637
"Ciudad de México imperdible El Zócalo también es conocido como Plaza de la Constitución y es una visita obligada cuando lo visite. Está bordeado por la Catedral Metropolitana, el Palacio Nacional, edificios del Distrito Federal y el Antiguo Portal de Mercaderes. Es considerada la plaza principal de la ciudad. En el centro hay una gloriosa y gigantesca bandera mexicana, y la plaza es un lugar de reunión para los mexicanos. Aquí se celebran muchas celebraciones y desfiles desde hace siglos, ya que su origen se remonta al siglo XVI. Disfrutamos tomando fotos, ya que este es definitivamente un hito importante en la ciudad. Altamente recomendado como visita obligada en la Ciudad de México.",CDMX,Mixta,8,4,4,Mixta,True,50.0,50.0
