Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia,Ciudad,Atraccion,TituloReview
Experiencia unica,"Experiencia muy divertida y entretenida, consejo no se pasen con las bebidas nos tocó ver una chava que se paso de copas y al regresar al hotel casi se arma un pleito por su culpa asta la sacaron en silla de ruedas de como iba",Familia,5,"Colima, México",2025-03-13,2025-03-01,Cancun,Xoximilco Cancun By Xcaret,"Experiencia unica Experiencia muy divertida y entretenida, consejo no se pasen con las bebidas nos tocó ver una chava que se paso de copas y al regresar al hotel casi se arma un pleito por su culpa asta la sacaron en silla de ruedas de como iba"
100% recomendable para una noche inolvidable,"Increible para pasar una noche al ritmo de la música, comida deliciosa y ambiente de fiesta al estilo mexicano!Respetan mucho si no quieres beber alcohol y tienen muchas activodades integrativas. La atencion es muy calida y amable.",Familia,5,anonimo,2025-03-11,2025-03-01,Cancun,Xoximilco Cancun By Xcaret,"100% recomendable para una noche inolvidable Increible para pasar una noche al ritmo de la música, comida deliciosa y ambiente de fiesta al estilo mexicano!Respetan mucho si no quieres beber alcohol y tienen muchas activodades integrativas. La atencion es muy calida y amable."
Alegría - Fiesta - Maravilla Mexicana,"Celebramos el cumpleaños de mi Prima y el Día de la Mujer. Fue un ambiente muy agradable, lleno de fiesta, baile y risas.El Grupo fue excelente en la Trajinera Viva Chailing (México, Argentina, Perú, Costa Rica) todos los países juntos 🤗",Familia,5,"San Felipe, Chile",2025-03-08,2025-03-01,Cancun,Xoximilco Cancun By Xcaret,"Alegría - Fiesta - Maravilla Mexicana Celebramos el cumpleaños de mi Prima y el Día de la Mujer. Fue un ambiente muy agradable, lleno de fiesta, baile y risas.El Grupo fue excelente en la Trajinera Viva Chailing (México, Argentina, Perú, Costa Rica) todos los países juntos 🤗"
El Gran Viaje en Trajineras,"Ni la buena comida, ni el buen tequila supera al animador de nuestra trajinera José… un grande aún siendo chico. Llevo el buen ambiente, montó una fiesta en un lugar sin espacio, con cosas simples pero repletas de su alegría, el juego de las palabras. Nos culturizó sobre la comida y dulces locales… nos mostró estaciones y nunca dejó el buen ritmo y la buena música. Desafiándonos a no dar menos que él y eso sí que fue difícil. Fue la primera noche en Cancún con mis amigas desde hace 26 años y nuestras parejas. Podríamos repetirlo sin duda",Familia,5,"Chillán, Chile",2025-03-08,2025-03-01,Cancun,Xoximilco Cancun By Xcaret,"El Gran Viaje en Trajineras Ni la buena comida, ni el buen tequila supera al animador de nuestra trajinera José… un grande aún siendo chico. Llevo el buen ambiente, montó una fiesta en un lugar sin espacio, con cosas simples pero repletas de su alegría, el juego de las palabras. Nos culturizó sobre la comida y dulces locales… nos mostró estaciones y nunca dejó el buen ritmo y la buena música. Desafiándonos a no dar menos que él y eso sí que fue difícil. Fue la primera noche en Cancún con mis amigas desde hace 26 años y nuestras parejas. Podríamos repetirlo sin duda"
Gran momento divertido,"El paseo en barco, la cena y el transporte fue excelente y profesional. El guía era Héctor. Era informativo, divertido y entretenido. El capitán del barco era bueno... ¡Lo pasé muy bien! Gracias X Caret. ¡Sigues haciéndolo muy bien para mantener el listón alto!",Familia,5,ProtonNeutron1492,2025-03-07,2025-03-01,Cancun,Xoximilco Cancun By Xcaret,"Gran momento divertido El paseo en barco, la cena y el transporte fue excelente y profesional. El guía era Héctor. Era informativo, divertido y entretenido. El capitán del barco era bueno... ¡Lo pasé muy bien! Gracias X Caret. ¡Sigues haciéndolo muy bien para mantener el listón alto!"
Barco divertido,"Definitivamente una fiesta de tres horas. Mucho baile y canto, y beber si quieres. Gran música y ambiente muy divertido. La comida - todos los platos típicos mexicanos y dulces eran muy buenos, también. Y hermosas instalaciones.",Familia,5,"Greensboro, Carolina del Norte",2025-03-05,2025-03-01,Cancun,Xoximilco Cancun By Xcaret,"Barco divertido Definitivamente una fiesta de tres horas. Mucho baile y canto, y beber si quieres. Gran música y ambiente muy divertido. La comida - todos los platos típicos mexicanos y dulces eran muy buenos, también. Y hermosas instalaciones."
Un gran momento!!,Héctor y Roberto fueron excelentes. ¡Sigue la fiesta! Realmente disfruté de esto; nuestra tercera vez en xochimilco cancún. Gran bebida y música. ¡Muy recomendable!,Familia,5,anonimo,2025-03-04,2025-03-01,Cancun,Xoximilco Cancun By Xcaret,Un gran momento!! Héctor y Roberto fueron excelentes. ¡Sigue la fiesta! Realmente disfruté de esto; nuestra tercera vez en xochimilco cancún. Gran bebida y música. ¡Muy recomendable!
Excelente y lo que sigue de ahí...,"Excelente trato, todo el recorrido estuvo muy entretenido y animado.  No me queria bajar de la trajinera, jajaja Felicidades por tan bonito trabajo!",Amigos,5,anonimo,2025-02-27,2025-02-01,Cancun,Xoximilco Cancun By Xcaret,"Excelente y lo que sigue de ahí... Excelente trato, todo el recorrido estuvo muy entretenido y animado.  No me queria bajar de la trajinera, jajaja Felicidades por tan bonito trabajo!"
El mejor parque,"El mejor parque de Xcaret, el mejor ambiente gracias as Julio César por ser tan buen anfitrión 🙌🏼🥳🎉sin duda volveré muy pronto 🏝️",Amigos,5,anonimo,2025-02-27,2025-02-01,Cancun,Xoximilco Cancun By Xcaret,"El mejor parque El mejor parque de Xcaret, el mejor ambiente gracias as Julio César por ser tan buen anfitrión 🙌🏼🥳🎉sin duda volveré muy pronto 🏝️"
Maravilloso,"Muy buen servicio, la cena, bebidas y postres de lo mejor 😋 Puntuales, servicio de calidad. Los alimentos  de lo mejor  los guías con muy buena actitud y disponibilidad",Amigos,5,emmanuel e,2025-02-21,2025-02-01,Cancun,Xoximilco Cancun By Xcaret,"Maravilloso Muy buen servicio, la cena, bebidas y postres de lo mejor 😋 Puntuales, servicio de calidad. Los alimentos  de lo mejor  los guías con muy buena actitud y disponibilidad"
"Fiesta mexicana, muy buena atención","El ambiente de fiesta y la animación del anfitrión de la trajinera Ricardo Romero fueron excelentes.El recorrido esta muy bien concebido y organizado, se pasa un rato agrdable y diferente.",Familia,5,anonimo,2025-02-18,2025-02-01,Cancun,Xoximilco Cancun By Xcaret,"Fiesta mexicana, muy buena atención El ambiente de fiesta y la animación del anfitrión de la trajinera Ricardo Romero fueron excelentes.El recorrido esta muy bien concebido y organizado, se pasa un rato agrdable y diferente."
Experiencia divertida,Es un recorrido que sí o sí tienen que tomar me la pasé increíble hacen dinámicas muy padres convives con desconocidos. Bryan  el chico que nos hizo el recorrido fue muy amigable amable divertido desde el comienzo también nos encantaron las fotos que nos tomaron  en ese lugar nos buscaban para tomarnos fotos y nos decían como posar definitivamente valen la pena el tur y las fotos . mexicanos y turistas es algo que se disfruta con una experiencia única y divertida definitivamente es un lugar que visitaría cientos de veces y recomendaría ampliamente  sin problema 10 de 10 saludos 👋 espero visitarlos de nuevo en agosto,Familia,5,anonimo,2025-02-09,2025-02-01,Cancun,Xoximilco Cancun By Xcaret,Experiencia divertida Es un recorrido que sí o sí tienen que tomar me la pasé increíble hacen dinámicas muy padres convives con desconocidos. Bryan  el chico que nos hizo el recorrido fue muy amigable amable divertido desde el comienzo también nos encantaron las fotos que nos tomaron  en ese lugar nos buscaban para tomarnos fotos y nos decían como posar definitivamente valen la pena el tur y las fotos . mexicanos y turistas es algo que se disfruta con una experiencia única y divertida definitivamente es un lugar que visitaría cientos de veces y recomendaría ampliamente  sin problema 10 de 10 saludos 👋 espero visitarlos de nuevo en agosto
Bueno durante un par de horas,"Esta fue una buena manera de salir del calor por un par de horas. Además de ir de compras, visitamos el museo Ripleys, que era pequeño pero interesante y también subimos la rueda, que daba grandes vistas. Desde el punto de vista comercial parecían atender tanto al mercado callejero como al de diseño",Familia,4,"Birmingham, UK",2025-08-07,2025-08-01,Cancun,La Isla,"Bueno durante un par de horas Esta fue una buena manera de salir del calor por un par de horas. Además de ir de compras, visitamos el museo Ripleys, que era pequeño pero interesante y también subimos la rueda, que daba grandes vistas. Desde el punto de vista comercial parecían atender tanto al mercado callejero como al de diseño"
La isla.,"Muy bonita la plaza, la experiencia en el carrito de golf increíble con Ricardo! Muy bonitas las tiendas que hay y muy amable la gente.",Familia,5,anonimo,2025-07-29,2025-07-01,Cancun,La Isla,"La isla. Muy bonita la plaza, la experiencia en el carrito de golf increíble con Ricardo! Muy bonitas las tiendas que hay y muy amable la gente."
Ricardo es excelente muy hospitalario,"Gran servicio, servicio rápido y amable. Sin duda recomendaría su uso. El centro comercial es muy amplio, con muchos grandes almacenes, esto es una gran comodidad para tener.",Familia,5,anonimo,2025-06-30,2025-06-01,Cancun,La Isla,"Ricardo es excelente muy hospitalario Gran servicio, servicio rápido y amable. Sin duda recomendaría su uso. El centro comercial es muy amplio, con muchos grandes almacenes, esto es una gran comodidad para tener."
Hermoso complejo!!,"Muy buen diseño,y explendor!! Es un espacio al aire libre , Locales muy bien puestos con aire acondicionado ,hermoso paseo y compras,todas las marcas. Lugares para tomar algo o comer",Pareja,5,"Buenos Aires, Argentina",2025-06-07,2025-06-01,Cancun,La Isla,"Hermoso complejo!! Muy buen diseño,y explendor!! Es un espacio al aire libre , Locales muy bien puestos con aire acondicionado ,hermoso paseo y compras,todas las marcas. Lugares para tomar algo o comer"
Lindo pero no pierde el toque de tianguis,"Muy insistentes y fastidiosos los que ofrecen tours. Se entiende que están haciendo la labor para vender sus servicios, pero deben entender que uno “no gracias” significa no. Provocar e increpar no solo ahuyenta, sino que logra que se les mande a un baile a Chalma.",Solitario,3,"Ciudad de México, México",2025-05-20,2025-05-01,Cancun,La Isla,"Lindo pero no pierde el toque de tianguis Muy insistentes y fastidiosos los que ofrecen tours. Se entiende que están haciendo la labor para vender sus servicios, pero deben entender que uno “no gracias” significa no. Provocar e increpar no solo ahuyenta, sino que logra que se les mande a un baile a Chalma."
Lugar para pasar un buen rato con tus seres queridos 🙃✨,"Este lugar es uno donde me gusta pasar tiempo con mis seres queridos, empezando en el acuario y pasando por todos los puestos para comprar cualquier cosa. . . por la noche la vida en la ruleta es increíble y el museo distrae no lo suficiente para llamar la atención pero, cumple su objetivo de distraer. . . Lo recomiendo",Amigos,3,"Cancún, México",2025-05-18,2025-05-01,Cancun,La Isla,"Lugar para pasar un buen rato con tus seres queridos 🙃✨ Este lugar es uno donde me gusta pasar tiempo con mis seres queridos, empezando en el acuario y pasando por todos los puestos para comprar cualquier cosa. . . por la noche la vida en la ruleta es increíble y el museo distrae no lo suficiente para llamar la atención pero, cumple su objetivo de distraer. . . Lo recomiendo"
🛍️⭐⭐⭐⭐⭐ “La Isla – la joya elegante de compras de Cancún!”,"La Isla Shopping Village fue una gran sorpresa durante nuestro viaje a Cancún! Es un hermoso centro comercial al aire libre con un ambiente relajado, de vacaciones y una ubicación fantástica justo al lado del agua. Hay una gran variedad de tiendas, desde marcas internacionales hasta boutiques locales, así que si buscas moda, recuerdos o cuidado de la piel, encontrarás algo. Los precios son muy razonables, en realidad bastante similares a lo que se esperaría en Europa, lo que hace que sea fácil disfrutar de algo de culpa - terapia minorista gratuita. El personal de las tiendas era muy amable y servicial, sin ser agresivo – un toque agradable que hizo la navegación realmente agradable. Puntos adicionales para el entorno: los canales, fuentes y restaurantes frente al mar lo hacen sentir más como un resort que como un centro comercial. Ya sea que esté de compras, cenando o simplemente paseando con un helado, ¡La Isla definitivamente vale la pena visitar si está en Cancún!",Amigos,5,"Norte de Gales, UK",2025-05-10,2025-04-01,Cancun,La Isla,"🛍️⭐⭐⭐⭐⭐ “La Isla – la joya elegante de compras de Cancún!” La Isla Shopping Village fue una gran sorpresa durante nuestro viaje a Cancún! Es un hermoso centro comercial al aire libre con un ambiente relajado, de vacaciones y una ubicación fantástica justo al lado del agua. Hay una gran variedad de tiendas, desde marcas internacionales hasta boutiques locales, así que si buscas moda, recuerdos o cuidado de la piel, encontrarás algo. Los precios son muy razonables, en realidad bastante similares a lo que se esperaría en Europa, lo que hace que sea fácil disfrutar de algo de culpa - terapia minorista gratuita. El personal de las tiendas era muy amable y servicial, sin ser agresivo – un toque agradable que hizo la navegación realmente agradable. Puntos adicionales para el entorno: los canales, fuentes y restaurantes frente al mar lo hacen sentir más como un resort que como un centro comercial. Ya sea que esté de compras, cenando o simplemente paseando con un helado, ¡La Isla definitivamente vale la pena visitar si está en Cancún!"
